timestamp,sensor,tempC,pressure_hPa,humidity_pct,alt_m
1869.875564,2,24.09,949.19,547.74
1869.940575,1,24.07,949.21,547.52
1869.940575,2,24.11,949.21,547.13
1870.005553,1,24.07,949.18,547.12
1870.005553,2,24.11,949.19,547.27
1870.070490,1,24.07,949.22,547.12
1870.070490,2,24.11,949.19,547.27
1870.135378,1,24.07,949.27,547.05
1870.135378,2,24.11,949.21,547.27
1870.200394,1,24.06,949.21,547.12
1870.200394,2,24.11,949.14,546.89
1870.265318,1,24.07,949.25,546.34
1870.265318,2,24.10,949.16,546.96
1870.330367,1,24.06,949.22,547.28
1870.330367,2,24.11,949.19,547.51
1870.395387,1,24.06,949.18,547.72
1870.395387,2,24.10,949.18,547.51
1870.460355,1,24.06,949.25,547.28
1870.460355,2,24.10,949.20,547.44
1870.525315,1,24.07,949.20,547.28
1870.525315,2,24.10,949.22,547.51
1870.590376,1,24.06,949.26,547.52
1870.590376,2,24.10,949.19,547.27
1870.655268,1,24.07,949.25,547.05
1870.655268,2,24.11,949.19,547.11
1870.720337,1,24.06,949.25,547.52
1870.720337,2,24.10,949.17,547.20
1870.785265,1,24.06,949.20,547.59
1870.785265,2,24.10,949.21,547.41
1870.850325,1,24.06,949.23,546.91
1870.850325,2,24.10,949.19,546.73
1870.915344,1,24.07,949.25,546.91
1870.915344,2,24.11,949.19,547.29
1870.980246,1,24.07,949.18,546.88
1870.980246,2,24.10,949.22,547.27
1871.044988,1,24.07,949.22,547.75
1871.044988,2,24.11,949.23,547.03
1871.109923,1,24.07,949.15,547.28
1871.109923,2,24.11,949.23,547.27
1871.174869,1,24.07,949.21,547.75
1871.174869,2,24.10,949.20,547.27
1871.239897,1,24.06,949.22,547.12
1871.239897,2,24.10,949.17,547.27
1871.304866,1,24.07,949.22,547.12
1871.304866,2,24.10,949.20,546.96
1871.369871,1,24.06,949.26,547.99
1871.369871,2,24.11,949.25,547.51
1871.434959,1,24.07,949.25,547.28
1871.434959,2,24.10,949.24,547.20
1871.499941,1,24.07,949.27,546.95
1871.499941,2,24.10,949.22,547.20
1871.564965,1,24.07,949.18,547.22
1871.564965,2,24.11,949.16,547.51
1871.630046,1,24.06,949.21,546.64
1871.630046,2,24.11,949.19,546.89
1871.694983,1,24.07,949.19,547.22
1871.694983,2,24.11,949.27,547.20
1871.759969,1,24.06,949.21,547.59
1871.759969,2,24.11,949.26,547.36
1871.825035,1,24.06,949.27,547.05
1871.825035,2,24.10,949.23,547.20
1871.890037,1,24.06,949.18,547.69
1871.890037,2,24.11,949.21,546.96
1871.955069,1,24.06,949.27,547.59
1871.955069,2,24.11,949.26,547.03
1872.020301,1,24.07,949.19,547.28
1872.020301,2,24.11,949.20,547.67
1872.085234,1,24.06,949.23,547.99
1872.085234,2,24.11,949.22,546.89
1872.150204,1,24.06,949.24,547.75
1872.150204,2,24.11,949.27,547.51
1872.215168,1,24.06,949.25,547.52
1872.215168,2,24.11,949.26,547.67
1872.280117,1,24.07,949.24,547.52
1872.280117,2,24.10,949.25,547.13
1872.345132,1,24.07,949.15,547.35
1872.345132,2,24.11,949.22,547.44
1872.410169,1,24.07,949.21,547.05
1872.410169,2,24.11,949.19,547.27
1872.475118,1,24.07,949.19,547.99
1872.475118,2,24.11,949.21,547.03
1872.540106,1,24.07,949.31,547.28
1872.540106,2,24.11,949.28,546.96
1872.605094,1,24.07,949.20,547.28
1872.605094,2,24.10,949.20,547.44
1872.670100,1,24.07,949.18,547.05
1872.670100,2,24.10,949.25,546.96
1872.735060,1,24.07,949.22,547.28
1872.735060,2,24.10,949.21,547.74
1872.800070,1,24.07,949.28,547.59
1872.800070,2,24.11,949.24,547.20
1872.865099,1,24.06,949.24,546.95
1872.865099,2,24.11,949.28,546.73
1872.930169,1,24.07,949.23,546.98
1872.930169,2,24.11,949.25,547.20
1872.995079,1,24.06,949.30,547.45
1872.995079,2,24.10,949.25,547.06
1873.060082,1,24.07,949.24,547.05
1873.060082,2,24.10,949.19,547.81
1873.125099,1,24.06,949.24,547.12
1873.125099,2,24.11,949.22,547.44
1873.190088,1,24.07,949.25,546.98
1873.190088,2,24.11,949.25,547.27
1873.255071,1,24.07,949.24,547.05
1873.255071,2,24.11,949.20,547.60
1873.320091,1,24.07,949.20,547.45
1873.320091,2,24.10,949.19,547.58
1873.385073,1,24.06,949.20,547.52
1873.385073,2,24.10,949.17,547.44
1873.450105,1,24.07,949.22,547.75
1873.450105,2,24.11,949.27,546.89
1873.515004,1,24.06,949.25,547.42
1873.515004,2,24.11,949.21,547.20
1873.580058,1,24.06,949.21,547.45
1873.580058,2,24.11,949.27,547.58
1873.645065,1,24.07,949.19,547.59
1873.645065,2,24.10,949.17,547.44
1873.710088,1,24.06,949.21,547.05
1873.710088,2,24.11,949.19,547.20
1873.775074,1,24.06,949.21,547.59
1873.775074,2,24.10,949.16,547.27
1873.840127,1,24.07,949.22,547.52
1873.840127,2,24.11,949.22,547.58
1873.905118,1,24.06,949.19,547.59
1873.905118,2,24.10,949.19,546.49
1873.970139,1,24.07,949.19,547.59
1873.970139,2,24.10,949.22,547.03
1874.035087,1,24.07,949.20,547.52
1874.035087,2,24.11,949.27,547.20
1874.100117,1,24.06,949.23,547.12
1874.100117,2,24.11,949.21,547.20
1874.165126,1,24.07,949.25,547.35
1874.165126,2,24.10,949.19,547.20
1874.230107,1,24.07,949.22,547.35
1874.230107,2,24.10,949.20,547.58
1874.295001,1,24.07,949.16,547.45
1874.295001,2,24.11,949.20,547.03
1874.360063,1,24.07,949.23,547.59
1874.360063,2,24.10,949.20,547.34
1874.425021,1,24.07,949.24,547.66
1874.425021,2,24.11,949.21,547.41
1874.490047,1,24.07,949.19,547.45
1874.490047,2,24.10,949.23,547.65
1874.554973,1,24.07,949.18,547.28
1874.554973,2,24.10,949.21,547.11
1874.619976,1,24.07,949.25,547.05
1874.619976,2,24.10,949.23,546.80
1874.684986,1,24.07,949.24,547.18
1874.684986,2,24.11,949.19,547.11
1874.749909,1,24.07,949.19,547.28
1874.749909,2,24.10,949.21,547.27
1874.815570,1,24.07,949.23,547.12
1874.815570,2,24.10,949.19,547.11
1874.880374,1,24.06,949.18,547.52
1874.880374,2,24.10,949.17,547.58
1874.945294,1,24.05,949.23,547.75
1874.945294,2,24.11,949.19,547.41
1875.010169,1,24.07,949.25,547.28
1875.010169,2,24.10,949.24,547.51
1875.074969,1,24.06,949.22,547.12
1875.074969,2,24.09,949.20,546.87
1875.140037,1,24.06,949.21,547.52
1875.140037,2,24.09,949.27,547.27
1875.204994,1,24.07,949.25,547.05
1875.204994,2,24.10,949.24,547.81
1875.269913,1,24.06,949.20,547.52
1875.269913,2,24.10,949.20,546.49
1875.335063,1,24.07,949.25,547.12
1875.335063,2,24.10,949.24,547.34
1875.400094,1,24.07,949.26,547.52
1875.400094,2,24.10,949.23,547.34
1875.465123,1,24.07,949.23,546.64
1875.465123,2,24.10,949.22,547.03
1875.530134,1,24.06,949.21,547.28
1875.530134,2,24.10,949.27,547.34
1875.595084,1,24.07,949.23,547.66
1875.595084,2,24.10,949.25,547.27
1875.660147,1,24.07,949.19,547.72
1875.660147,2,24.11,949.27,546.73
1875.725111,1,24.06,949.17,547.18
1875.725111,2,24.10,949.24,547.58
1875.790333,1,24.06,949.24,547.52
1875.790333,2,24.11,949.22,546.80
1875.855359,1,24.07,949.25,547.35
1875.855359,2,24.11,949.23,547.03
1875.920374,1,24.06,949.26,547.12
1875.920374,2,24.11,949.27,547.27
1875.985337,1,24.06,949.21,547.59
1875.985337,2,24.10,949.29,546.56
1876.050275,1,24.06,949.20,547.28
1876.050275,2,24.10,949.24,547.51
1876.115288,1,24.07,949.23,547.59
1876.115288,2,24.11,949.27,547.03
1876.180346,1,24.06,949.27,547.12
1876.180346,2,24.11,949.19,546.87
1876.245303,1,24.07,949.21,547.28
1876.245303,2,24.10,949.19,547.51
1876.310232,1,24.06,949.18,547.59
1876.310232,2,24.11,949.26,547.44
1876.375176,1,24.07,949.24,547.72
1876.375176,2,24.11,949.25,547.51
1876.440190,1,24.06,949.26,547.28
1876.440190,2,24.11,949.21,547.74
1876.505216,1,24.06,949.22,546.88
1876.505216,2,24.11,949.22,547.03
1876.570160,1,24.06,949.28,547.66
1876.570160,2,24.11,949.23,547.51
1876.635201,1,24.06,949.18,547.12
1876.635201,2,24.10,949.22,546.73
1876.700206,1,24.06,949.18,547.05
1876.700206,2,24.12,949.25,547.51
1876.765181,1,24.07,949.20,547.35
1876.765181,2,24.11,949.22,547.51
1876.830224,1,24.07,949.23,547.12
1876.830224,2,24.11,949.23,547.34
1876.895236,1,24.07,949.17,547.05
1876.895236,2,24.10,949.25,547.36
1876.960251,1,24.06,949.24,547.18
1876.960251,2,24.10,949.20,547.27
1877.025233,1,24.06,949.27,547.18
1877.025233,2,24.10,949.27,546.73
1877.090204,1,24.06,949.26,547.59
1877.090204,2,24.11,949.21,547.34
1877.155298,1,24.06,949.21,547.12
1877.155298,2,24.10,949.24,547.20
1877.220342,1,24.05,949.25,547.05
1877.220342,2,24.10,949.27,547.27
1877.285313,1,24.06,949.24,546.48
1877.285313,2,24.10,949.19,547.13
1877.350365,1,24.05,949.23,547.35
1877.350365,2,24.11,949.16,547.20
1877.415343,1,24.06,949.19,547.35
1877.415343,2,24.11,949.20,547.27
1877.480403,1,24.07,949.25,547.05
1877.480403,2,24.11,949.22,547.03
1877.545360,1,24.07,949.24,547.12
1877.545360,2,24.11,949.20,547.20
1877.610339,1,24.06,949.25,547.12
1877.610339,2,24.11,949.17,546.96
1877.675364,1,24.06,949.27,547.52
1877.675364,2,24.10,949.14,546.96
1877.740396,1,24.06,949.18,547.28
1877.740396,2,24.10,949.26,546.96
1877.805360,1,24.07,949.24,547.05
1877.805360,2,24.10,949.23,547.67
1877.870405,1,24.06,949.23,547.35
1877.870405,2,24.11,949.19,547.03
1877.935359,1,24.06,949.18,546.95
1877.935359,2,24.11,949.25,546.56
1878.000378,1,24.07,949.27,546.81
1878.000378,2,24.11,949.28,546.65
1878.065900,1,24.06,949.30,546.75
1878.065900,2,24.11,949.26,547.13
1878.130916,1,24.06,949.21,547.12
1878.130916,2,24.11,949.25,546.89
1878.195915,1,24.06,949.18,547.35
1878.195915,2,24.10,949.22,547.03
1878.260935,1,24.06,949.19,547.05
1878.260935,2,24.11,949.22,547.27
1878.325870,1,24.06,949.19,547.12
1878.325870,2,24.11,949.24,546.80
1878.390913,1,24.07,949.25,547.35
1878.390913,2,24.11,949.23,547.36
1878.455942,1,24.06,949.12,547.28
1878.455942,2,24.11,949.26,547.03
1878.520913,1,24.06,949.22,547.22
1878.520913,2,24.11,949.26,547.20
1878.585906,1,24.07,949.21,547.52
1878.585906,2,24.11,949.23,547.29
1878.651140,1,24.06,949.20,547.05
1878.651140,2,24.11,949.26,546.56
1878.716137,1,24.07,949.22,547.28
1878.716137,2,24.10,949.25,546.73
1878.781101,1,24.07,949.16,546.75
1878.781101,2,24.11,949.30,547.13
1878.846073,1,24.07,949.22,546.98
1878.846073,2,24.11,949.23,546.96
1878.911018,1,24.07,949.20,546.98
1878.911018,2,24.12,949.27,546.80
1878.976007,1,24.07,949.23,548.06
1878.976007,2,24.10,949.22,547.03
1879.040777,1,24.08,949.17,547.12
1879.040777,2,24.10,949.22,546.49
1879.105611,1,24.07,949.18,547.05
1879.105611,2,24.11,949.23,546.65
1879.170580,1,24.07,949.25,547.12
1879.170580,2,24.12,949.23,547.27
1879.235603,1,24.07,949.19,547.45
1879.235603,2,24.11,949.17,547.13
1879.300533,1,24.07,949.19,547.52
1879.300533,2,24.10,949.32,547.27
1879.365637,1,24.07,949.19,547.75
1879.365637,2,24.12,949.26,546.89
1879.430695,1,24.07,949.25,547.35
1879.430695,2,24.11,949.25,547.20
1879.495735,1,24.06,949.24,547.05
1879.495735,2,24.11,949.21,547.20
1879.560765,1,24.06,949.19,547.28
1879.560765,2,24.11,949.30,547.36
1879.625713,1,24.07,949.22,547.69
1879.625713,2,24.10,949.26,547.03
1879.690766,1,24.06,949.21,547.52
1879.690766,2,24.11,949.27,547.51
1879.755755,1,24.07,949.18,547.45
1879.755755,2,24.11,949.29,547.27
1879.820695,1,24.07,949.25,547.59
1879.820695,2,24.10,949.22,546.89
1879.886100,1,24.07,949.20,546.81
1879.886100,2,24.11,949.20,547.44
1879.951400,1,24.07,949.22,547.05
1879.951400,2,24.10,949.22,547.13
1880.016231,1,24.07,949.24,546.98
1880.016231,2,24.11,949.27,546.65
1880.081552,1,24.07,949.19,547.22
1880.081552,2,24.11,949.28,547.20
1880.146484,1,24.06,949.19,547.59
1880.146484,2,24.10,949.26,546.87
1880.211493,1,24.07,949.25,547.45
1880.211493,2,24.11,949.23,547.67
1880.276462,1,24.08,949.25,547.52
1880.276462,2,24.10,949.22,546.89
1880.341457,1,24.07,949.22,546.81
1880.341457,2,24.10,949.27,547.03
1880.406448,1,24.07,949.19,547.59
1880.406448,2,24.11,949.26,547.20
1880.471701,1,24.07,949.18,547.28
1880.471701,2,24.10,949.25,547.20
1880.536560,1,24.06,949.27,546.51
1880.536560,2,24.12,949.22,547.13
1880.601661,1,24.07,949.25,547.28
1880.601661,2,24.11,949.25,547.44
1880.666837,1,24.07,949.20,547.69
1880.666837,2,24.11,949.27,547.13
1880.731975,1,24.07,949.24,546.81
1880.731975,2,24.11,949.19,547.36
1880.796936,1,24.07,949.22,546.98
1880.796936,2,24.11,949.24,546.82
1880.861861,1,24.08,949.24,547.99
1880.861861,2,24.11,949.28,547.36
1880.926897,1,24.08,949.26,547.28
1880.926897,2,24.11,949.24,547.03
1880.991999,1,24.08,949.25,547.69
1880.991999,2,24.11,949.25,546.96
1881.056912,1,24.07,949.20,547.45
1881.056912,2,24.10,949.20,546.73
1881.121964,1,24.08,949.27,547.38
1881.121964,2,24.11,949.23,547.41
1881.186934,1,24.07,949.23,547.38
1881.186934,2,24.11,949.25,547.27
1881.251964,1,24.07,949.20,547.22
1881.251964,2,24.11,949.27,547.27
1881.316935,1,24.07,949.19,547.79
1881.316935,2,24.11,949.26,547.13
1881.381955,1,24.08,949.17,547.52
1881.381955,2,24.11,949.22,547.03
1881.446943,1,24.07,949.25,547.62
1881.446943,2,24.11,949.21,546.87
1881.511995,1,24.07,949.26,547.38
1881.511995,2,24.10,949.23,546.89
1881.576994,1,24.06,949.22,546.91
1881.576994,2,24.11,949.29,546.96
1881.642003,1,24.08,949.19,547.38
1881.642003,2,24.11,949.23,547.13
1881.706966,1,24.07,949.23,546.68
1881.706966,2,24.11,949.27,547.67
1881.771997,1,24.07,949.26,547.22
1881.771997,2,24.11,949.25,547.20
1881.836958,1,24.07,949.26,547.45
1881.836958,2,24.10,949.27,547.03
1881.902002,1,24.07,949.27,546.98
1881.902002,2,24.11,949.23,547.20
1881.967020,1,24.07,949.19,546.91
1881.967020,2,24.12,949.23,547.36
1882.031992,1,24.08,949.22,547.52
1882.031992,2,24.11,949.19,546.65
1882.096947,1,24.08,949.23,547.22
1882.096947,2,24.12,949.25,546.65
1882.161979,1,24.07,949.21,547.28
1882.161979,2,24.11,949.26,547.13
1882.226904,1,24.07,949.25,546.75
1882.226904,2,24.11,949.24,547.13
1882.292065,1,24.08,949.25,546.98
1882.292065,2,24.12,949.25,546.58
1882.357004,1,24.08,949.18,547.38
1882.357004,2,24.11,949.25,546.73
1882.421997,1,24.08,949.27,547.59
1882.421997,2,24.11,949.23,547.13
1882.486988,1,24.07,949.19,547.28
1882.486988,2,24.11,949.26,547.27
1882.551929,1,24.08,949.27,546.98
1882.551929,2,24.11,949.24,547.44
1882.616876,1,24.08,949.23,547.28
1882.616876,2,24.11,949.24,546.96
1882.681812,1,24.07,949.17,547.52
1882.681812,2,24.11,949.20,546.65
1882.746787,1,24.07,949.26,546.91
1882.746787,2,24.11,949.26,547.11
1882.811724,1,24.08,949.23,547.28
1882.811724,2,24.11,949.20,546.65
1882.876663,1,24.07,949.20,547.22
1882.876663,2,24.11,949.27,546.82
1882.941634,1,24.08,949.25,546.81
1882.941634,2,24.11,949.19,547.44
1883.006560,1,24.08,949.23,547.62
1883.006560,2,24.12,949.22,547.44
1883.071297,1,24.08,949.25,547.52
1883.071297,2,24.12,949.26,547.36
1883.136282,1,24.07,949.22,547.45
1883.136282,2,24.10,949.21,547.27
1883.201243,1,24.07,949.22,547.38
1883.201243,2,24.11,949.18,547.13
1883.266200,1,24.07,949.28,547.52
1883.266200,2,24.12,949.21,546.80
1883.331219,1,24.07,949.17,546.98
1883.331219,2,24.11,949.23,546.96
1883.396207,1,24.08,949.23,547.38
1883.396207,2,24.12,949.22,547.44
1883.461237,1,24.07,949.18,547.69
1883.461237,2,24.11,949.20,547.44
1883.526251,1,24.07,949.16,547.28
1883.526251,2,24.12,949.22,546.87
1883.591253,1,24.07,949.25,546.81
1883.591253,2,24.11,949.23,547.44
1883.656243,1,24.08,949.17,547.52
1883.656243,2,24.11,949.27,547.27
1883.721201,1,24.07,949.25,547.28
1883.721201,2,24.10,949.29,547.84
1883.786160,1,24.07,949.15,547.52
1883.786160,2,24.12,949.24,547.51
1883.851211,1,24.07,949.18,547.52
1883.851211,2,24.12,949.24,546.65
1883.916187,1,24.07,949.19,546.91
1883.916187,2,24.11,949.22,547.11
1883.981283,1,24.07,949.20,547.45
1883.981283,2,24.11,949.28,547.36
1884.046641,1,24.07,949.20,547.52
1884.046641,2,24.11,949.26,547.36
1884.111694,1,24.08,949.22,547.69
1884.111694,2,24.11,949.25,547.20
1884.176640,1,24.07,949.16,547.22
1884.176640,2,24.11,949.21,547.60
1884.241583,1,24.07,949.25,547.38
1884.241583,2,24.11,949.23,546.89
1884.306544,1,24.07,949.21,547.15
1884.306544,2,24.11,949.16,547.53
1884.371555,1,24.07,949.23,547.38
1884.371555,2,24.11,949.20,547.29
1884.436519,1,24.07,949.19,547.72
1884.436519,2,24.11,949.17,547.06
1884.501517,1,24.07,949.21,547.08
1884.501517,2,24.11,949.21,547.67
1884.566458,1,24.08,949.25,547.38
1884.566458,2,24.12,949.21,547.20
1884.631454,1,24.09,949.26,547.45
1884.631454,2,24.11,949.17,547.44
1884.696430,1,24.07,949.25,547.08
1884.696430,2,24.11,949.22,547.36
1884.761400,1,24.08,949.20,547.69
1884.761400,2,24.11,949.21,546.82
1884.826443,1,24.08,949.21,547.15
1884.826443,2,24.11,949.22,547.06
1884.891481,1,24.07,949.25,547.38
1884.891481,2,24.12,949.25,547.36
1884.956458,1,24.08,949.23,547.45
1884.956458,2,24.12,949.25,546.73
1885.021444,1,24.07,949.23,547.38
1885.021444,2,24.12,949.20,547.13
1885.088368,1,24.07,949.23,546.91
1885.088368,2,24.12,949.22,546.42
1885.153360,1,24.08,949.33,547.38
1885.153360,2,24.12,949.23,547.44
1885.218328,1,24.07,949.20,547.55
1885.218328,2,24.11,949.21,547.06
1885.283181,1,24.08,949.22,547.15
1885.283181,2,24.12,949.23,547.13
1885.348174,1,24.07,949.25,546.98
1885.348174,2,24.11,949.26,546.89
